year,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FED,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,cpi
2000-01-01,8.2389872767293,7.509873358434673,7.509873358434673,7.509873358434673,8.384810060388226,7.509873358434673,8.96810119502393,7.509873358434673,8.2389872767293,7.509873358434673,7.509873358434673,4.739240468915084,7.655696142093598,7.509873358434673,7.509873358434673,7.509873358434673,7.509873358434673,3.8643037669615303,7.509873358434673,7.509873358434673,8.74936701953554,7.509873358434673,7.509873358434673,7.509873358434673,7.509873358434673,7.509873358434673,7.509873358434673,7.509873358434673,7.509873358434673,7.509873358434673,7.509873358434673,7.509873358434673,7.509873358434673,6.197468305504342,7.509873358434673,6.197468305504342,6.197468305504342,7.509873358434673,9.478480937830168,7.509873358434673,8.2389872767293,7.509873358434673,7.509873358434673,7.509873358434673,4.88506325257401,7.509873358434673,7.509873358434673,8.384810060388226,9.478480937830168,7.509873358434673,7.509873358434673,2.3331645385428113,72.6530164502968
2001-01-01,8.012539207752928,7.303464941580102,7.303464941580102,7.303464941580102,8.863428327160317,7.303464941580102,9.076150607012167,7.303464941580102,8.721613473925753,7.303464941580102,7.303464941580102,4.608982730123365,7.445279794814667,7.303464941580102,7.303464941580102,7.303464941580102,7.303464941580102,3.7580936107159744,7.303464941580102,7.303464941580102,9.572502593333143,7.303464941580102,7.303464941580102,7.303464941580102,7.303464941580102,7.303464941580102,7.303464941580102,7.303464941580102,7.303464941580102,7.303464941580102,7.303464941580102,7.303464941580102,7.303464941580102,6.027131262469016,7.303464941580102,7.303464941580102,6.027131262469016,7.303464941580102,9.21796546024673,7.303464941580102,8.721613473925753,7.303464941580102,7.303464941580102,7.303464941580102,4.75079758335793,7.303464941580102,7.303464941580102,8.863428327160317,9.529958137362774,7.303464941580102,7.303464941580102,2.2690376517530417,74.7063150181914
2002-01-01,7.88744188493557,7.189438178304104,7.189438178304104,7.189438178304104,9.423050039524796,7.189438178304104,9.35324966886165,7.189438178304104,8.585445591567037,7.189438178304104,7.189438178304104,7.189438178304104,8.027042626261863,7.189438178304104,7.189438178304104,7.189438178304104,7.189438178304104,3.6994196451467714,7.189438178304104,7.189438178304104,9.423050039524796,7.189438178304104,8.027042626261863,7.189438178304104,7.189438178304104,7.189438178304104,7.189438178304104,7.189438178304104,7.189438178304104,7.189438178304104,7.189438178304104,7.189438178304104,7.189438178304104,5.933031506367464,7.189438178304104,7.189438178304104,5.933031506367464,7.189438178304104,9.074048186209062,7.189438178304104,8.585445591567037,7.189438178304104,7.189438178304104,7.189438178304104,7.189438178304104,7.189438178304104,7.189438178304104,8.72504633289333,9.632451151514235,7.189438178304104,7.189438178304104,7.189438178304104,75.8911808013771
2003-01-01,9.75989413858459,7.029853820099389,7.029853820099389,7.029853820099389,9.21388607488755,7.029853820099389,9.418639098773939,7.029853820099389,8.39487397934199,7.029853820099389,7.029853820099389,7.029853820099389,8.53137599526625,7.029853820099389,7.029853820099389,7.029853820099389,7.029853820099389,3.6173034219928897,7.029853820099389,7.029853820099389,9.21388607488755,7.029853820099389,8.53137599526625,7.029853820099389,7.029853820099389,7.029853820099389,7.029853820099389,7.029853820099389,7.029853820099389,7.029853820099389,7.029853820099389,7.029853820099389,7.029853820099389,5.80133567678105,7.029853820099389,7.029853820099389,5.80133567678105,7.029853820099389,9.418639098773939,7.029853820099389,8.39487397934199,7.029853820099389,7.029853820099389,7.029853820099389,7.029853820099389,7.029853820099389,7.029853820099389,8.53137599526625,9.568791316290627,7.029853820099389,7.029853820099389,7.029853820099389,77.6139826819736
2004-01-01,9.505411766930866,6.846555328628525,6.846555328628525,6.846555328628525,8.973640479270397,6.846555328628525,9.438940355973306,6.846555328628525,8.175983547779696,6.846555328628525,6.846555328628525,6.846555328628525,8.308926369694813,6.846555328628525,6.846555328628525,7.311855205331435,6.846555328628525,3.5229847807506003,6.846555328628525,6.846555328628525,8.973640479270397,6.846555328628525,8.308926369694813,6.846555328628525,6.846555328628525,6.846555328628525,6.846555328628525,6.846555328628525,6.846555328628525,6.846555328628525,6.846555328628525,6.846555328628525,6.846555328628525,6.846555328628525,6.846555328628525,6.846555328628525,5.650069931392473,6.846555328628525,9.372468945015747,6.846555328628525,8.973640479270397,6.846555328628525,6.846555328628525,6.846555328628525,6.846555328628525,6.846555328628525,6.846555328628525,8.973640479270397,9.518706049122377,6.846555328628525,6.846555328628525,6.846555328628525,79.6918927053052
2005-01-01,9.193499599285467,6.621891319765056,6.621891319765056,6.621891319765056,8.679177943381385,6.621891319765056,9.129209392297454,6.621891319765056,7.907695459525261,6.621891319765056,6.621891319765056,6.621891319765056,8.036275873501282,6.621891319765056,6.621891319765056,8.357726908441332,6.621891319765056,3.4073809703645432,6.621891319765056,6.621891319765056,8.679177943381385,6.621891319765056,8.164856287477301,6.621891319765056,6.621891319765056,6.621891319765056,6.621891319765056,6.621891319765056,6.621891319765056,6.621891319765056,6.621891319765056,6.621891319765056,6.621891319765056,6.621891319765056,6.621891319765056,7.7148248385612295,5.464667593980871,6.621891319765056,9.322080013261486,6.621891319765056,8.679177943381385,6.621891319765056,6.621891319765056,6.621891319765056,6.621891319765056,6.621891319765056,6.621891319765056,9.000628978321435,9.450660427237507,6.621891319765056,6.621891319765056,6.621891319765056,82.3956368811801
2006-01-01,8.906190860619851,6.4149486618450675,6.4149486618450675,6.4149486618450675,8.407942420864895,6.4149486618450675,9.2175961354667,6.4149486618450675,7.66056976123246,6.4149486618450675,7.971975036079309,6.4149486618450675,8.407942420864895,6.4149486618450675,6.4149486618450675,8.096537146018047,6.4149486618450675,3.3008959133765883,6.4149486618450675,6.4149486618450675,8.407942420864895,6.4149486618450675,8.096537146018047,6.4149486618450675,7.66056976123246,6.4149486618450675,6.4149486618450675,6.4149486618450675,6.4149486618450675,6.4149486618450675,6.4149486618450675,6.4149486618450675,7.66056976123246,6.4149486618450675,6.4149486618450675,8.407942420864895,5.293889672396415,6.4149486618450675,9.342158245405438,6.4149486618450675,8.407942420864895,6.4149486618450675,6.4149486618450675,6.4149486618450675,6.4149486618450675,6.4149486618450675,6.4149486618450675,9.030752970558591,9.5040889883258,7.100040266508134,6.4149486618450675,6.4149486618450675,85.0536740683861
2007-01-01,8.65917301489826,6.237026717024619,7.569207180855121,8.174743755323531,9.083048617026146,8.295851070217212,9.264709589366669,6.237026717024619,8.053636440429848,6.237026717024619,8.077857903408585,6.237026717024619,8.78028032979194,6.237026717024619,6.237026717024619,7.8719754680893255,6.237026717024619,3.209343844682571,6.237026717024619,6.237026717024619,9.083048617026146,7.4480998659614395,8.174743755323531,8.416958385110894,7.460210597450808,7.8719754680893255,6.237026717024619,7.4480998659614395,7.4480998659614395,6.237026717024619,6.237026717024619,6.237026717024619,8.65917301489826,6.237026717024619,7.4480998659614395,8.65917301489826,8.295851070217212,6.237026717024619,9.44637056170719,7.569207180855121,8.961941302132463,6.237026717024619,6.237026717024619,6.237026717024619,6.237026717024619,6.237026717024619,6.237026717024619,9.11938081149425,9.603810071068976,7.8719754680893255,7.084777921280392,6.237026717024619,87.4799768230408
2008-01-01,8.339029315701353,6.822842167392015,7.289361289948735,8.047454864103402,9.33038245113438,8.187410600870418,8.922178218897251,6.822842167392015,8.339029315701353,6.822842167392015,7.9191621054003045,6.006433702917757,8.455659096340533,8.455659096340533,6.822842167392015,8.747233547938482,6.822842167392015,3.0906891869382633,6.822842167392015,6.822842167392015,9.33038245113438,7.172731509309555,8.164084644742582,8.339029315701353,7.184394487373473,7.755880412505454,6.822842167392015,7.289361289948735,7.172731509309555,6.822842167392015,6.822842167392015,7.580935741546683,8.339029315701353,7.580935741546683,7.382665114460078,8.339029315701353,8.164084644742582,6.822842167392015,9.27206756081479,8.339029315701353,8.630603767299302,6.822842167392015,6.822842167392015,6.822842167392015,6.822842167392015,6.822842167392015,6.822842167392015,8.957167153089005,9.412023297581806,7.580935741546683,7.639250631866273,6.006433702917757,90.8384208727644
2009-01-01,8.3687842155143,7.666508617009602,7.3153708177572545,8.485830148598415,9.363674646729287,8.52094392852365,9.363674646729287,7.666508617009602,8.3687842155143,7.666508617009602,8.439011775364769,6.027865553831978,8.485830148598415,8.485830148598415,7.666508617009602,9.071059814018996,7.666508617009602,3.101717226729076,7.666508617009602,7.666508617009602,9.363674646729287,7.666508617009602,8.485830148598415,8.66139904822459,7.210029477981551,8.251738282430182,7.666508617009602,8.076169382804009,7.666508617009602,7.666508617009602,7.666508617009602,8.485830148598415,8.3687842155143,8.778444981308706,8.01764641626195,8.3687842155143,8.544353115140474,7.666508617009602,9.83185837906575,8.3687842155143,8.66139904822459,7.666508617009602,7.666508617009602,7.666508617009602,7.666508617009602,7.666508617009602,7.666508617009602,9.433902206579756,10.007427278691926,7.607985650467544,8.485830148598415,6.027865553831978,90.5154482589856
2010-01-01,8.924691004447004,8.348904488031067,7.197331455199196,8.348904488031067,9.212584262654971,8.337388757702747,9.500477520862939,8.348904488031067,8.348904488031067,8.348904488031067,8.348904488031067,5.9306011190841375,8.348904488031067,8.348904488031067,8.348904488031067,9.212584262654971,8.348904488031067,8.348904488031067,8.348904488031067,8.348904488031067,9.212584262654971,8.348904488031067,8.636797746239035,8.521640442955848,7.093689882244328,8.348904488031067,8.348904488031067,8.348904488031067,8.348904488031067,8.348904488031067,8.348904488031067,8.348904488031067,8.348904488031067,8.636797746239035,8.694376397880628,8.348904488031067,8.40648313967266,8.348904488031067,9.673213475787719,8.348904488031067,8.521640442955848,8.348904488031067,8.348904488031067,8.348904488031067,8.348904488031067,8.348904488031067,8.348904488031067,9.281678644624883,9.845949430712501,8.348904488031067,8.348904488031067,5.9306011190841375,91.9999409325069
2011-01-01,8.651574504159385,8.093408407116844,6.977076213031761,8.205041626525352,8.930657552680655,8.216204948466203,9.209740601201924,8.093408407116844,8.093408407116844,8.093408407116844,8.093408407116844,5.749110799538172,8.093408407116844,8.093408407116844,8.093408407116844,9.209740601201924,8.093408407116844,8.093408407116844,8.093408407116844,8.093408407116844,8.930657552680655,8.093408407116844,8.372491455638114,8.260858236229605,6.876606315564104,8.093408407116844,8.093408407116844,8.205041626525352,8.093408407116844,8.093408407116844,8.093408407116844,8.093408407116844,8.093408407116844,8.372491455638114,9.209740601201924,8.093408407116844,8.260858236229605,8.093408407116844,9.488823649723196,8.093408407116844,8.260858236229605,8.093408407116844,8.093408407116844,8.093408407116844,8.093408407116844,8.093408407116844,8.093408407116844,9.098107381793417,9.67860012271766,8.093408407116844,8.093408407116844,5.749110799538172,94.9042333109721
2012-01-01,8.476173879404582,7.92932395170106,6.835624096294017,8.366803893863878,8.749598843256342,8.355866895309806,9.023023807108101,7.92932395170106,7.92932395170106,7.92932395170106,8.38867789097202,5.63255425534627,7.92932395170106,7.92932395170106,7.92932395170106,9.023023807108101,7.92932395170106,7.92932395170106,7.92932395170106,7.92932395170106,8.749598843256342,7.92932395170106,8.20274891555282,8.093378930012117,6.737191109307384,7.92932395170106,7.92932395170106,8.366803893863878,7.92932395170106,7.92932395170106,7.92932395170106,7.92932395170106,7.92932395170106,8.20274891555282,9.023023807108101,7.92932395170106,8.42148888663423,7.92932395170106,9.624558727581977,7.92932395170106,8.093378930012117,7.92932395170106,7.92932395170106,7.92932395170106,7.92932395170106,7.92932395170106,7.92932395170106,9.252700776743582,9.887046692879665,7.92932395170106,7.92932395170106,5.63255425534627,96.8681219771859
2013-01-01,8.35380462132414,7.814849484464519,6.736939210745275,8.407700135010101,8.623282189753951,8.386141929535718,8.892759758183763,7.814849484464519,7.814849484464519,7.814849484464519,8.39692103227291,5.551237909654106,7.814849484464519,7.814849484464519,7.814849484464519,8.892759758183763,7.814849484464519,7.814849484464519,7.814849484464519,7.814849484464519,8.623282189753951,7.814849484464519,8.084327052894329,7.976536025522405,6.62914818337335,7.922640511836443,7.814849484464519,8.407700135010101,7.814849484464519,7.814849484464519,7.814849484464519,7.814849484464519,7.814849484464519,8.084327052894329,8.892759758183763,7.814849484464519,8.461595648696065,7.814849484464519,9.647296949787233,7.814849484464519,8.35380462132414,7.814849484464519,7.814849484464519,7.814849484464519,7.814849484464519,7.814849484464519,7.814849484464519,9.270028353985497,9.90599541547985,7.814849484464519,7.814849484464519,5.551237909654106,98.2870778608004
2014-01-01,8.220450583118307,7.690098932594546,6.629395631547022,8.379556078275437,9.546329709427711,8.485626408380188,9.228118719113455,7.690098932594546,8.220450583118307,7.690098932594546,8.41137717730686,5.462622000394746,7.690098932594546,7.690098932594546,7.690098932594546,8.75080223364207,7.690098932594546,7.690098932594546,7.690098932594546,7.690098932594546,8.485626408380188,7.690098932594546,7.955274757856427,8.644731903537318,8.485626408380188,7.955274757856427,7.690098932594546,8.379556078275437,7.690098932594546,7.690098932594546,7.690098932594546,7.690098932594546,8.75080223364207,7.955274757856427,8.75080223364207,8.485626408380188,8.432591243327812,7.690098932594546,9.652400039532465,7.690098932594546,8.485626408380188,7.690098932594546,7.690098932594546,7.690098932594546,7.690098932594546,7.690098932594546,7.690098932594546,9.25993981814488,9.88575476576292,7.690098932594546,7.690098932594546,5.462622000394746,99.8815134216814
2015-01-01,9.2701569625,7.6809871974999995,7.945848825,8.5285444055,9.53501859,8.7192447773,9.693935566499999,7.6809871974999995,8.7404337075,7.6809871974999995,8.5285444055,5.4561495265,8.2107104525,7.6809871974999995,7.6809871974999995,8.7404337075,7.6809871974999995,7.6809871974999995,7.6809871974999995,7.6809871974999995,9.53501859,8.7404337075,7.945848825,8.6344890565,9.53501859,8.104765801500001,7.6809871974999995,8.5285444055,7.6809871974999995,7.6809871974999995,8.47557208,7.6809871974999995,8.8781617538,7.945848825,8.7404337075,9.2701569625,8.581516730999999,7.6809871974999995,9.799880217499998,7.6809871974999995,9.53501859,7.6809871974999995,9.005295335,7.6809871974999995,7.6809871974999995,7.6809871974999995,7.6809871974999995,9.693935566499999,10.032958449699999,7.6809871974999995,8.47557208,5.4561495265,100.0
2016-01-01,10.200910498817915,7.585292422197937,8.36997784518393,8.422290206716331,10.462472306479913,8.694314486684808,10.043973414220716,7.585292422197937,8.631539652845927,7.585292422197937,8.422290206716331,5.388173237837155,8.893101460507927,7.585292422197937,7.585292422197937,8.631539652845927,7.585292422197937,7.585292422197937,7.585292422197937,7.585292422197937,10.462472306479913,9.154663268169923,7.846854229859934,8.893101460507927,9.939348691155917,8.003791314457134,7.585292422197937,8.422290206716331,7.585292422197937,7.585292422197937,9.416225075831921,7.585292422197937,8.767551792830167,7.846854229859934,8.631539652845927,9.416225075831921,8.474602568248729,7.585292422197937,10.200910498817915,7.585292422197937,10.043973414220716,7.585292422197937,8.945413822040326,7.585292422197937,7.585292422197937,7.585292422197937,7.585292422197937,10.043973414220716,9.907961274236477,7.585292422197937,9.154663268169923,5.388173237837155,101.261583205705
2017-01-01,10.039373168189963,7.427087292793595,8.707619584654559,10.244258334887718,10.756471251632103,9.527160251445578,10.346700918236595,7.427087292793595,8.451513126282366,7.427087292793595,8.29784925125905,5.275793042467174,9.475938959771138,7.427087292793595,7.427087292793595,8.451513126282366,7.427087292793595,7.427087292793595,7.427087292793595,7.427087292793595,11.26868416837649,9.475938959771138,9.219832501398946,9.117389918050069,9.732045418143331,7.888078917863543,7.427087292793595,8.34907054293349,7.427087292793595,7.427087292793595,9.219832501398946,7.427087292793595,8.646154034645233,7.6831937511657875,8.451513126282366,9.936930584841084,8.34907054293349,7.427087292793595,10.50036479325991,7.427087292793595,9.834488001492208,7.427087292793595,8.861283459677875,7.427087292793595,7.427087292793595,7.427087292793595,7.427087292793595,10.244258334887718,11.26868416837649,7.427087292793595,8.963726043026751,5.275793042467174,103.418566319434
2018-01-01,9.840000004989907,7.250000003676506,8.500000004310387,10.500000005324594,11.000000005578148,10.200000005172464,10.100000005121753,7.250000003676506,8.25000000418361,7.250000003676506,8.25000000418361,5.150000002611587,10.100000005121753,7.250000003676506,7.250000003676506,8.25000000418361,7.250000003676506,7.250000003676506,7.250000003676506,7.250000003676506,11.000000005578148,10.100000005121753,10.000000005071044,9.250000004690715,9.650000004893556,7.850000003980768,7.250000003676506,8.300000004208966,7.250000003676506,7.250000003676506,9.000000004563939,7.250000003676506,8.600000004361098,7.500000003803282,8.25000000418361,10.400000005273885,8.300000004208966,7.250000003676506,10.750000005451371,7.250000003676506,10.100000005121753,7.250000003676506,8.850000004487873,7.250000003676506,7.250000003676506,7.250000003676506,7.250000003676506,10.500000005324594,11.5000000058317,7.250000003676506,8.750000004437162,5.150000002611587,105.944650946275
